customer_id,tenure_months,plan_type,region,segment,n_complaints_30d,severity,reopen_count,open_unresolved_count,n_contacts_30d,channel,n_repeat_contacts,escalation_count,first_contact_resolved,avg_resolution_hours,max_resolution_hours,sla_breached,pending_age_days,csat_score,usage_last_30d,usage_change_pct,last_active_days_ago,days_since_last_complaint,churned
CUST-1186,67,Premium,South,Enterprise,1,Low,1,1,1,Chat,0,0,0,12.1,13.8,0,1.5,3.4,173.3,18.1,2,8,0
CUST-1187,19,Basic,North,Individual,0,Low,0,0,0,Ticket,2,1,1,38.4,54.8,0,0.0,3.1,86.3,-8.0,1,57,0
CUST-1188,20,Basic,South,Small Business,1,Medium,0,1,1,Email,1,0,1,37.8,52.3,0,0.2,3.8,86.1,-7.4,0,14,1
CUST-1189,71,Basic,East,Individual,0,Low,0,0,0,Ticket,0,0,1,34.0,38.1,0,0.0,4.5,85.7,-19.1,9,93,1
CUST-1190,52,Premium,West,Individual,0,Medium,0,0,0,Call,0,1,1,3.7,35.0,0,0.0,2.1,89.6,-21.1,11,138,1
CUST-1191,33,Standard,West,Individual,1,Low,0,0,2,Chat,0,0,0,20.8,45.5,0,0.0,3.6,78.1,31.3,2,4,1
CUST-1192,40,Standard,North,Small Business,0,Low,0,0,1,Email,1,0,1,38.1,58.2,0,0.0,5.0,152.6,-24.0,2,108,1
CUST-1193,39,Standard,East,Small Business,0,High,0,0,0,Email,0,0,0,2.0,11.2,0,0.0,3.5,122.4,-5.7,3,55,0
CUST-1194,1,Standard,West,Individual,3,High,0,3,3,Chat,0,1,1,5.6,9.5,0,9.8,1.3,105.7,-3.8,4,26,1
CUST-1195,11,Basic,North,Individual,2,Medium,1,0,4,Email,0,0,1,76.3,99.2,1,0.0,2.4,124.1,6.8,21,24,1
CUST-1196,57,Standard,South,Enterprise,1,Low,2,0,4,Call,1,1,1,12.4,16.0,0,0.0,3.8,122.9,-16.8,10,27,1
CUST-1197,50,Standard,South,Individual,2,High,0,0,3,Chat,0,0,1,15.1,25.1,0,0.0,3.8,72.9,1.3,0,29,0
CUST-1198,23,Premium,East,Small Business,1,Low,0,0,1,Ticket,0,0,1,8.6,15.8,0,0.0,2.9,94.6,-26.8,10,11,0
CUST-1199,31,Premium,West,Small Business,1,Medium,0,1,2,Chat,0,0,1,10.0,13.3,0,2.7,3.7,107.3,-5.7,3,15,1
CUST-1200,42,Premium,South,Individual,4,Low,0,0,4,Call,0,0,0,45.0,59.3,0,0.0,3.6,119.8,-5.8,8,2,1
CUST-1201,7,Standard,North,Individual,2,Medium,0,0,5,Email,0,0,1,4.7,65.0,0,0.0,3.2,117.7,-25.8,9,5,0
CUST-1202,16,Standard,South,Individual,0,Medium,0,0,0,Chat,1,0,0,6.5,16.2,0,0.0,4.3,100.0,-8.2,2,66,1
CUST-1203,60,Standard,South,Individual,0,High,0,0,1,Call,0,0,0,13.9,24.3,0,0.0,4.2,41.6,10.6,0,141,0
CUST-1204,2,Premium,West,Individual,0,Medium,0,0,0,Ticket,0,0,1,7.4,14.4,0,0.0,3.9,54.5,-14.0,2,140,0
CUST-1205,1,Basic,West,Individual,0,High,1,2,1,Call,0,1,0,44.6,48.5,0,1.0,2.2,84.6,-18.0,0,63,1
CUST-1206,48,Basic,North,Individual,0,Medium,0,0,2,Chat,0,0,0,20.0,25.0,0,0.0,4.0,132.2,-6.3,3,122,1
CUST-1207,12,Basic,East,Small Business,1,Medium,0,0,2,Call,1,0,0,14.0,45.3,0,0.0,1.0,101.3,-4.1,14,16,0
CUST-1208,69,Standard,East,Small Business,2,Low,0,2,2,Ticket,0,0,1,18.5,62.9,0,1.2,3.3,97.6,-26.6,10,4,0
CUST-1209,37,Basic,South,Individual,2,Low,0,1,2,Chat,1,0,0,0.4,26.7,0,1.5,2.2,80.3,-7.6,2,17,1
CUST-1210,32,Basic,North,Individual,0,Medium,0,0,0,Email,0,0,1,27.1,27.5,0,0.0,3.6,93.7,-15.0,7,147,0
CUST-1211,9,Basic,East,Individual,0,High,0,1,0,Chat,1,0,0,8.2,22.2,0,0.1,4.0,126.0,10.2,6,76,1
CUST-1212,19,Basic,East,Individual,1,Low,0,1,2,Ticket,1,0,0,18.7,30.7,0,1.3,5.0,99.0,-14.0,4,21,0
CUST-1213,48,Premium,South,Small Business,0,Low,0,0,1,Ticket,0,0,1,35.7,58.1,0,0.0,3.2,104.8,7.3,6,148,0
CUST-1214,3,Basic,North,Individual,0,Low,0,0,0,Chat,1,0,1,8.5,31.2,0,0.0,3.5,30.8,-46.8,11,179,0
CUST-1215,20,Standard,East,Small Business,1,High,0,0,1,Ticket,0,0,1,0.8,9.4,0,0.0,4.0,63.4,-14.8,1,3,1
CUST-1216,24,Standard,West,Individual,1,Low,1,0,1,Call,0,0,1,0.0,5.1,0,0.0,2.2,124.6,15.7,0,4,0
CUST-1217,54,Premium,West,Small Business,1,Low,0,0,1,Call,0,1,0,39.3,40.8,0,0.0,4.5,102.6,-4.9,1,21,0
CUST-1218,33,Basic,South,Individual,1,Low,0,0,1,Email,0,0,1,15.8,30.0,0,0.0,3.7,92.9,-33.9,4,9,0
CUST-1219,24,Premium,South,Small Business,1,Low,0,2,2,Chat,0,0,0,21.0,25.8,0,5.5,3.6,73.6,-28.7,3,20,1
CUST-1220,36,Standard,South,Enterprise,1,Medium,1,1,2,Email,0,0,1,18.2,68.3,0,0.8,4.4,77.2,-13.7,5,12,0
CUST-1221,38,Premium,South,Small Business,1,High,0,1,1,Call,0,0,0,3.7,4.4,0,0.2,2.7,91.8,3.2,2,25,0
CUST-1222,25,Premium,East,Small Business,1,Low,0,0,1,Email,0,0,1,0.8,50.8,0,0.0,2.8,85.3,-19.2,5,14,0
CUST-1223,18,Basic,North,Individual,0,Low,3,1,0,Ticket,0,0,0,5.6,15.8,0,1.3,3.7,111.2,-12.0,0,36,1
CUST-1224,66,Basic,South,Enterprise,2,High,1,0,2,Chat,1,0,0,94.0,108.0,1,0.0,2.2,132.2,-4.8,2,5,1
CUST-1225,54,Basic,South,Individual,2,High,0,0,2,Chat,1,0,0,10.8,24.0,0,0.0,4.0,127.7,10.3,5,2,0
CUST-1226,35,Standard,East,Individual,0,Low,2,0,1,Chat,0,0,1,51.8,72.8,1,0.0,3.1,63.3,-14.4,1,42,0
CUST-1227,61,Basic,South,Individual,0,Low,1,2,3,Call,0,0,1,6.0,7.5,0,4.0,4.0,108.4,-1.2,1,45,1
CUST-1228,41,Basic,South,Enterprise,2,High,0,2,2,Ticket,0,0,1,25.1,58.0,0,1.6,2.8,145.5,-10.1,0,22,1
CUST-1229,33,Standard,North,Small Business,1,Medium,1,0,1,Call,0,0,1,0.5,24.0,0,0.0,3.2,105.6,1.1,7,23,0
CUST-1230,68,Basic,West,Enterprise,1,High,0,0,2,Ticket,0,2,1,0.3,28.7,0,0.0,2.6,127.9,-10.3,3,12,0
CUST-1231,33,Basic,South,Small Business,0,Low,0,0,0,Ticket,0,0,1,12.5,22.5,0,0.0,3.1,141.1,-24.2,0,89,0
CUST-1232,14,Standard,East,Individual,1,Medium,0,1,1,Chat,0,0,1,20.9,38.9,0,5.5,2.9,107.0,-29.9,4,27,1
CUST-1233,21,Basic,North,Enterprise,2,Medium,0,0,2,Call,1,0,0,65.5,74.7,1,0.0,2.8,80.3,-16.7,0,20,1
CUST-1234,48,Basic,East,Enterprise,0,High,0,0,0,Email,0,0,1,0.6,2.7,0,0.0,3.2,110.3,-24.1,3,105,1
CUST-1235,20,Standard,North,Individual,0,High,1,0,1,Email,0,1,1,88.2,93.6,1,0.0,3.0,57.6,-5.9,0,95,0
CUST-1236,8,Standard,North,Individual,2,Low,0,1,3,Chat,0,0,0,12.8,17.7,0,2.4,1.6,106.8,4.3,5,6,0
CUST-1237,7,Premium,South,Small Business,1,Medium,1,0,1,Call,0,0,0,29.1,31.8,0,0.0,3.1,114.1,-20.2,1,8,0
CUST-1238,67,Standard,South,Enterprise,1,Low,0,1,2,Ticket,1,0,0,20.8,24.9,0,0.4,4.0,35.1,11.6,15,1,0
CUST-1239,17,Standard,South,Small Business,2,Medium,0,0,2,Chat,0,0,0,5.7,16.0,0,0.0,2.1,39.3,-42.6,4,22,1
CUST-1240,33,Standard,West,Small Business,2,Medium,0,0,3,Email,1,0,1,8.1,16.3,0,0.0,4.4,123.9,9.2,0,9,0
CUST-1241,48,Premium,West,Enterprise,4,High,1,0,4,Email,0,1,1,17.9,23.9,0,0.0,1.0,48.5,-25.1,2,7,1
CUST-1242,59,Premium,East,Small Business,2,Low,0,0,3,Ticket,1,0,1,2.0,37.6,0,0.0,1.7,65.1,9.8,0,21,1
CUST-1243,22,Premium,South,Small Business,1,Low,0,0,1,Call,0,0,1,29.8,52.4,0,0.0,1.8,110.8,0.3,4,29,0
CUST-1244,30,Standard,West,Small Business,2,Low,0,0,3,Email,0,0,0,32.1,32.2,0,0.0,4.2,70.1,-27.6,7,23,0
CUST-1245,38,Basic,South,Individual,1,Low,1,0,1,Call,0,0,1,34.4,47.0,0,0.0,3.1,98.8,-24.0,1,28,0
CUST-1246,51,Basic,West,Small Business,0,Low,0,1,1,Call,1,0,1,37.8,55.8,0,3.4,5.0,120.6,-0.1,5,109,0
CUST-1247,54,Basic,West,Individual,1,High,1,1,1,Email,0,0,1,23.4,24.2,0,0.8,1.9,119.0,-18.7,10,13,0
CUST-1248,8,Premium,North,Small Business,3,Low,1,1,3,Email,1,0,1,27.2,29.1,0,0.1,5.0,124.3,-3.2,11,11,1
CUST-1249,27,Standard,South,Individual,1,Medium,0,0,1,Chat,0,1,0,17.8,22.7,0,0.0,2.6,110.7,-9.1,0,9,0
CUST-1250,27,Standard,South,Individual,2,High,0,1,2,Call,0,2,1,5.1,19.4,0,0.3,3.0,133.0,-0.7,2,22,0
CUST-1251,21,Basic,West,Individual,0,High,1,4,0,Chat,1,0,1,1.7,40.2,0,5.1,3.6,81.4,-1.8,1,38,1
CUST-1252,30,Premium,South,Small Business,0,Medium,1,0,0,Call,1,0,0,3.9,13.9,0,0.0,4.1,95.0,0.3,4,69,1
CUST-1253,28,Basic,West,Individual,1,Low,0,0,2,Email,1,0,0,4.3,64.8,0,0.0,3.5,96.9,13.0,8,3,0
CUST-1254,64,Basic,South,Individual,3,Low,0,1,3,Call,0,1,1,28.4,69.8,0,1.5,2.9,31.0,1.0,5,19,1
CUST-1255,69,Basic,North,Individual,0,Low,1,0,1,Chat,1,0,0,59.0,74.2,1,0.0,4.9,100.1,0.7,20,107,0
CUST-1256,61,Standard,South,Individual,1,Medium,0,0,1,Call,0,0,1,33.7,42.9,0,0.0,3.0,131.9,-22.9,0,24,0
CUST-1257,48,Standard,North,Individual,1,Medium,0,0,1,Email,1,1,0,97.1,114.2,1,0.0,3.0,108.7,-17.9,1,6,1
CUST-1258,19,Premium,East,Individual,0,Medium,0,0,0,Chat,0,0,0,0.9,24.4,0,0.0,5.0,120.8,-2.7,9,46,1
CUST-1259,4,Basic,South,Individual,1,High,0,0,2,Call,0,0,1,0.7,43.6,0,0.0,3.6,94.7,-6.9,2,7,0
CUST-1260,35,Standard,South,Individual,1,Medium,0,1,1,Call,0,0,1,23.0,44.0,0,1.1,2.9,126.2,-10.2,7,29,0
CUST-1261,64,Standard,South,Individual,2,High,0,0,2,Call,0,1,1,0.5,8.0,0,0.0,3.9,78.1,-11.1,17,24,0
CUST-1262,49,Basic,North,Individual,2,High,0,0,2,Call,0,1,1,44.3,54.5,0,0.0,3.0,107.3,-0.2,4,23,1
CUST-1263,17,Premium,South,Small Business,2,Low,1,1,2,Ticket,1,0,0,12.8,13.5,0,0.1,5.0,167.0,-11.5,5,3,0
CUST-1264,44,Standard,South,Individual,1,Low,2,0,1,Call,0,0,1,51.6,52.1,1,0.0,2.5,125.4,-2.5,2,26,1
CUST-1265,30,Standard,West,Individual,0,Low,0,0,1,Email,0,0,1,5.7,10.7,0,0.0,4.1,96.9,-16.9,11,91,0
CUST-1266,46,Premium,East,Individual,0,Medium,0,0,2,Email,0,1,1,20.6,45.2,0,0.0,2.8,61.1,-31.3,5,46,1
CUST-1267,6,Standard,North,Individual,0,Medium,0,0,0,Chat,0,0,1,24.0,29.8,0,0.0,3.6,141.6,-9.2,4,158,0
CUST-1268,37,Basic,West,Individual,2,Low,0,0,2,Call,1,0,1,6.8,8.6,0,0.0,2.5,158.3,-2.8,0,17,0
CUST-1269,24,Standard,North,Individual,2,High,0,0,2,Ticket,1,1,0,9.2,15.8,0,0.0,3.2,159.4,-12.8,3,6,1
CUST-1270,46,Basic,West,Small Business,3,Low,0,0,3,Ticket,1,1,1,16.0,21.5,0,0.0,2.5,114.7,-18.6,26,26,1
CUST-1271,53,Basic,East,Small Business,2,High,0,1,4,Email,1,0,1,9.7,77.8,0,6.6,2.4,13.9,-71.4,2,20,1
CUST-1272,60,Basic,West,Individual,1,Low,0,0,1,Ticket,0,0,1,13.5,66.8,0,0.0,2.5,83.1,-28.4,15,1,0
CUST-1273,63,Standard,North,Small Business,0,Low,1,0,1,Email,0,0,0,12.2,32.2,0,0.0,3.8,145.3,-2.4,19,55,0
CUST-1274,32,Standard,South,Individual,2,Low,0,0,2,Call,0,0,1,21.9,48.4,0,0.0,2.8,101.0,18.7,5,2,0
CUST-1275,33,Basic,South,Enterprise,0,Low,0,0,0,Chat,0,0,1,1.7,6.1,0,0.0,4.4,108.1,-6.0,1,98,0
CUST-1276,67,Standard,East,Individual,1,Low,0,2,1,Call,0,1,1,62.8,74.3,1,1.3,2.4,96.9,-0.3,1,8,0
CUST-1277,18,Premium,North,Small Business,1,Medium,0,2,2,Ticket,0,1,1,2.2,99.7,0,4.0,3.8,103.4,-12.9,3,19,0
CUST-1278,25,Basic,North,Individual,0,Low,0,1,1,Chat,0,0,0,8.3,14.1,0,1.2,4.1,69.9,-10.3,0,49,0
CUST-1279,54,Basic,North,Small Business,1,Medium,0,0,2,Chat,1,1,0,0.2,64.4,0,0.0,5.0,57.7,28.1,3,29,0
CUST-1280,58,Standard,East,Individual,0,Low,0,1,1,Email,0,0,0,33.9,37.0,0,0.4,4.0,40.9,-39.7,5,153,1
CUST-1281,67,Basic,South,Individual,1,Low,0,0,1,Chat,1,0,0,2.4,16.9,0,0.0,3.9,90.4,-0.1,2,11,1
CUST-1282,46,Standard,West,Small Business,1,Medium,0,0,1,Email,0,1,1,6.5,29.4,0,0.0,2.0,51.0,-16.2,0,20,1
CUST-1283,24,Basic,East,Individual,5,Low,1,1,6,Ticket,1,0,1,12.0,25.5,0,1.8,2.5,148.0,-16.7,8,27,1
CUST-1284,32,Standard,West,Small Business,2,Medium,0,0,3,Email,0,0,0,37.2,42.7,0,0.0,2.0,99.1,-4.5,3,23,1
CUST-1285,47,Standard,South,Small Business,3,Low,0,0,3,Call,0,1,1,29.2,54.4,0,0.0,1.4,81.7,-5.1,1,2,1
CUST-1286,23,Standard,East,Individual,0,Low,0,0,1,Ticket,0,1,1,3.2,6.6,0,0.0,3.6,116.1,-15.9,0,177,1
CUST-1287,66,Premium,South,Individual,1,Low,0,0,1,Call,0,0,0,11.8,20.3,0,0.0,3.9,81.6,-20.7,3,19,1
CUST-1288,27,Premium,West,Individual,1,Medium,0,0,2,Ticket,0,0,1,8.1,13.0,0,0.0,4.1,154.2,10.0,7,17,1
CUST-1289,2,Standard,North,Small Business,2,Low,1,1,2,Chat,0,0,0,59.3,69.6,1,1.3,4.8,104.9,-12.4,2,25,1
CUST-1290,17,Standard,North,Individual,0,Medium,0,1,1,Ticket,0,0,0,38.7,46.1,0,0.0,3.3,115.8,-12.7,5,164,1
CUST-1291,33,Basic,West,Individual,1,High,0,0,2,Call,1,0,0,3.3,6.2,0,0.0,2.7,120.7,8.0,7,16,1
CUST-1292,9,Standard,North,Enterprise,2,Low,0,2,2,Ticket,1,1,0,11.2,31.5,0,3.1,2.4,66.4,-30.7,3,18,1
CUST-1293,43,Basic,West,Individual,1,High,1,1,1,Call,1,1,0,11.8,14.7,0,0.1,2.9,32.0,-38.7,1,21,0
CUST-1294,48,Premium,East,Enterprise,1,Low,1,0,1,Chat,0,1,1,64.8,76.7,1,0.0,2.8,137.3,-17.9,2,19,1
CUST-1295,39,Basic,East,Small Business,2,Medium,0,1,2,Call,0,1,1,31.7,56.2,0,0.3,4.2,123.3,-15.8,7,9,1
CUST-1296,42,Standard,East,Individual,4,Medium,1,1,6,Email,0,1,1,33.1,43.0,0,0.5,4.3,138.2,-5.4,1,16,0
CUST-1297,26,Basic,North,Individual,1,Low,0,1,1,Ticket,2,0,0,9.2,41.9,0,15.8,3.7,82.5,-11.8,1,2,0
CUST-1298,50,Standard,South,Small Business,4,High,4,1,4,Call,0,1,1,23.8,32.2,0,0.3,2.9,141.0,1.4,2,21,0
CUST-1299,25,Premium,North,Individual,1,Low,0,0,2,Call,2,0,0,7.7,60.7,0,0.0,3.3,159.8,-9.8,4,11,1
CUST-1300,24,Basic,North,Individual,0,Low,1,2,0,Call,0,1,1,34.8,35.2,0,4.6,3.9,83.8,22.0,1,102,0
CUST-1301,13,Premium,South,Individual,1,Medium,0,0,2,Email,0,1,0,64.4,87.9,1,0.0,4.5,102.2,-9.0,3,20,0
CUST-1302,60,Basic,South,Small Business,3,High,0,1,3,Chat,0,0,0,18.8,37.3,0,4.2,1.9,129.7,6.1,5,20,1
CUST-1303,7,Standard,South,Small Business,4,High,1,0,4,Email,0,0,1,15.0,29.2,0,0.0,2.0,131.9,-16.4,3,10,0
CUST-1304,57,Premium,South,Individual,0,Low,1,1,3,Chat,0,0,1,41.2,46.5,0,0.6,3.9,165.6,20.6,0,167,0
CUST-1305,36,Basic,North,Individual,3,Medium,0,1,5,Email,0,0,0,47.1,61.2,0,0.5,1.6,123.3,3.9,3,13,1
CUST-1306,45,Premium,West,Small Business,2,Low,0,0,4,Call,1,1,1,1.9,15.4,0,0.0,3.3,93.7,-3.2,2,12,1
CUST-1307,20,Basic,East,Enterprise,1,Low,0,1,2,Email,1,0,1,23.9,26.3,0,0.2,2.2,119.1,-4.0,0,19,0
CUST-1308,65,Basic,West,Individual,1,Medium,1,0,2,Ticket,1,0,0,19.8,51.6,0,0.0,3.7,50.4,-22.8,12,6,1
CUST-1309,8,Premium,North,Individual,2,Low,0,1,4,Chat,0,1,1,4.7,16.2,0,1.3,3.1,144.2,-3.8,5,7,0
CUST-1310,16,Basic,South,Small Business,1,Low,0,0,1,Call,0,0,1,2.7,4.1,0,0.0,3.5,95.2,0.4,12,11,1
CUST-1311,14,Premium,East,Small Business,1,High,2,0,1,Chat,0,1,1,6.7,14.2,0,0.0,3.7,80.9,-17.0,1,13,0
CUST-1312,15,Premium,East,Small Business,3,Medium,0,0,4,Call,0,0,0,3.7,7.4,0,0.0,3.7,74.5,-22.0,12,12,1
CUST-1313,66,Basic,West,Enterprise,1,Medium,0,0,1,Call,0,0,0,5.6,8.3,0,0.0,3.1,89.8,-28.4,2,18,0
CUST-1314,32,Standard,North,Small Business,2,Low,0,1,2,Ticket,0,0,0,49.9,93.8,1,3.8,3.1,56.6,-4.5,1,27,1
CUST-1315,63,Basic,North,Individual,2,High,0,1,4,Email,0,1,0,49.6,66.4,1,0.1,2.6,92.3,-8.0,9,13,1
CUST-1316,51,Standard,North,Small Business,0,Low,2,2,0,Ticket,0,0,0,5.8,11.2,0,4.0,3.9,91.0,-13.4,0,125,0
CUST-1317,25,Basic,East,Small Business,2,Medium,1,1,3,Chat,2,0,1,4.5,21.5,0,4.3,3.2,79.9,6.5,6,22,1
CUST-1318,58,Basic,West,Enterprise,2,Medium,0,0,2,Email,0,0,0,12.1,36.5,0,0.0,2.2,94.1,6.9,9,8,1
CUST-1319,63,Basic,East,Individual,0,Medium,0,0,1,Chat,0,0,1,21.8,27.5,0,0.0,4.6,102.2,-15.9,10,69,0
CUST-1320,62,Standard,East,Individual,3,Low,0,1,3,Email,0,0,1,3.0,65.8,0,3.3,3.3,75.3,-25.4,0,4,0
CUST-1321,22,Premium,South,Small Business,0,Low,0,1,1,Ticket,1,0,0,34.0,66.0,0,0.0,4.7,112.9,-6.5,10,63,0
CUST-1322,58,Premium,West,Individual,1,Medium,0,0,1,Call,0,2,0,1.5,25.5,0,0.0,3.9,82.5,-17.5,6,16,1
CUST-1323,58,Standard,South,Individual,1,Low,2,2,1,Chat,1,0,1,2.4,21.2,0,9.5,4.3,80.2,-5.7,9,24,1
CUST-1324,49,Standard,North,Small Business,0,Medium,0,1,1,Chat,0,0,0,20.2,20.8,0,1.8,3.0,131.5,-13.8,5,135,0
CUST-1325,52,Premium,East,Individual,1,Low,0,1,2,Ticket,0,0,0,4.6,4.9,0,0.9,3.2,116.6,-2.9,6,6,1
CUST-1326,42,Basic,West,Small Business,0,Low,0,2,1,Ticket,0,0,1,5.2,7.9,0,1.8,2.8,150.2,-17.9,4,74,0
CUST-1327,70,Standard,North,Small Business,1,Low,1,0,3,Email,1,3,1,41.8,79.1,0,0.0,4.1,106.1,-13.8,3,8,1
CUST-1328,15,Premium,West,Individual,1,Low,0,1,1,Chat,0,0,0,9.1,12.7,0,0.7,3.3,107.7,3.2,13,19,1
CUST-1329,54,Basic,East,Enterprise,0,Medium,0,0,1,Ticket,0,0,0,50.8,68.9,1,0.0,3.4,126.8,-3.1,0,127,1
CUST-1330,60,Standard,West,Small Business,1,Low,1,0,1,Email,0,1,0,2.3,60.9,0,0.0,3.7,74.5,-8.0,0,17,1
CUST-1331,8,Premium,North,Individual,0,Medium,1,1,0,Email,0,0,1,53.7,95.2,1,2.6,3.8,86.1,-6.8,5,40,0
CUST-1332,53,Premium,South,Individual,1,Low,0,0,3,Chat,0,0,1,49.2,56.9,1,0.0,3.5,134.9,-9.4,5,6,0
CUST-1333,60,Standard,East,Enterprise,0,Low,0,0,2,Email,0,0,0,15.5,32.7,0,0.0,5.0,109.2,-5.9,9,137,0
CUST-1334,5,Basic,South,Individual,1,Low,1,0,1,Ticket,1,1,0,28.4,49.8,0,0.0,2.6,68.9,23.0,5,5,1
CUST-1335,68,Basic,East,Individual,1,Low,0,1,1,Ticket,1,0,1,11.5,23.5,0,2.7,2.8,142.8,-6.0,0,22,1
CUST-1336,6,Basic,North,Individual,0,Medium,0,1,1,Ticket,0,0,0,29.0,40.1,0,0.8,4.3,69.9,0.9,10,147,0
CUST-1337,47,Standard,East,Individual,2,High,0,0,2,Chat,0,0,0,5.6,9.4,0,0.0,2.8,116.1,-10.3,0,3,0
CUST-1338,55,Basic,South,Individual,1,High,2,1,2,Ticket,0,0,1,46.7,63.6,0,1.9,2.5,100.3,-11.7,2,11,0
CUST-1339,40,Premium,East,Enterprise,0,Medium,0,2,0,Call,0,0,0,31.1,36.3,0,1.1,1.6,59.0,19.7,4,153,0
CUST-1340,52,Basic,North,Small Business,1,Medium,0,0,2,Email,0,0,0,26.4,31.9,0,0.0,2.9,95.5,15.7,5,29,1
CUST-1341,16,Basic,East,Individual,1,High,2,1,2,Call,2,0,0,32.7,37.3,0,2.8,3.6,116.2,-7.0,2,5,1
CUST-1342,13,Standard,South,Individual,3,Medium,1,2,4,Email,1,1,0,8.5,9.5,0,15.0,2.5,104.4,-10.1,2,28,0
CUST-1343,30,Standard,North,Small Business,2,Medium,0,0,2,Chat,0,0,1,4.2,32.0,0,0.0,3.2,92.0,-2.2,1,24,0
CUST-1344,19,Basic,South,Individual,3,Medium,0,0,3,Ticket,0,0,1,8.8,38.6,0,0.0,2.0,93.6,-13.2,18,14,1
CUST-1345,17,Standard,East,Small Business,2,Medium,0,0,2,Email,2,0,1,0.8,20.1,0,0.0,3.8,119.7,-11.9,2,22,0
CUST-1346,63,Standard,West,Small Business,2,Medium,1,1,2,Email,0,0,1,6.3,45.7,0,0.6,2.6,118.7,-14.2,4,20,0
CUST-1347,19,Basic,South,Small Business,0,Medium,0,0,0,Ticket,1,0,1,18.7,33.7,0,0.0,4.8,98.2,4.8,4,47,0
CUST-1348,58,Basic,East,Individual,2,Medium,1,1,2,Chat,0,0,0,37.5,52.8,0,1.6,3.5,124.1,-14.6,4,17,1
CUST-1349,55,Premium,West,Individual,3,Medium,1,0,3,Call,0,0,0,53.3,86.1,1,0.0,3.3,135.4,1.0,4,3,0
CUST-1350,62,Standard,West,Individual,0,Low,1,0,2,Chat,0,0,1,25.6,29.1,0,0.0,4.1,106.7,1.6,1,50,1
CUST-1351,23,Basic,North,Individual,0,Medium,0,0,0,Ticket,0,0,1,44.5,53.1,0,0.0,3.6,69.3,-23.0,2,64,0
CUST-1352,9,Premium,West,Individual,0,Low,0,0,0,Call,0,1,1,6.9,25.2,0,0.0,3.9,112.8,-8.4,0,88,1
CUST-1353,12,Premium,South,Enterprise,5,High,0,2,7,Ticket,0,1,0,22.6,27.3,0,19.9,2.1,120.4,-3.3,4,8,1
CUST-1354,1,Standard,South,Small Business,1,Low,1,0,1,Call,0,0,1,75.2,79.1,1,0.0,4.5,110.2,11.0,1,12,1
CUST-1355,58,Standard,West,Enterprise,1,Low,0,1,2,Email,1,0,1,18.9,53.2,0,0.8,2.3,77.2,-22.3,0,2,1
CUST-1356,1,Premium,East,Small Business,2,Medium,0,0,2,Ticket,0,0,1,11.2,94.0,0,0.0,4.6,85.8,9.7,8,7,0
CUST-1357,34,Premium,South,Individual,0,Medium,0,2,0,Ticket,0,0,1,6.1,13.4,0,0.7,3.0,136.5,22.3,4,93,0
CUST-1358,48,Standard,South,Small Business,2,Low,0,0,3,Email,0,0,0,7.6,11.6,0,0.0,3.3,124.7,2.1,4,29,1
CUST-1359,1,Standard,North,Individual,0,Low,0,1,1,Ticket,0,0,1,4.5,12.3,0,2.0,3.6,129.6,-13.0,0,145,0
CUST-1360,16,Standard,East,Individual,1,High,0,0,3,Call,0,0,1,24.3,29.7,0,0.0,3.7,135.9,-4.4,2,10,0
CUST-1361,61,Standard,West,Individual,2,Low,0,0,3,Ticket,0,0,0,25.7,51.6,0,0.0,3.5,75.2,-4.2,4,11,0
CUST-1362,64,Basic,East,Small Business,0,Low,0,0,0,Chat,1,0,0,30.2,64.9,0,0.0,4.4,58.0,14.0,2,105,0
CUST-1363,63,Standard,North,Small Business,2,Medium,0,1,5,Call,0,0,0,12.6,20.0,0,0.9,2.7,131.2,-7.0,3,24,1
CUST-1364,69,Premium,North,Individual,0,Medium,1,0,0,Ticket,0,0,0,3.0,16.7,0,0.0,4.9,32.0,-23.1,0,33,1
CUST-1365,22,Standard,East,Individual,0,Medium,0,1,0,Email,1,2,0,11.0,12.2,0,1.5,4.6,156.9,9.4,1,48,1
CUST-1366,67,Standard,North,Individual,2,Medium,0,0,2,Chat,1,1,1,27.6,36.9,0,0.0,2.9,103.9,22.7,1,24,1
CUST-1367,26,Standard,North,Individual,1,High,0,2,1,Chat,0,1,0,38.7,38.8,0,10.1,5.0,90.4,-23.5,2,11,1
CUST-1368,16,Basic,North,Individual,2,High,1,1,2,Email,0,0,0,1.7,18.4,0,3.9,2.5,88.2,-31.1,14,19,1
CUST-1369,51,Standard,East,Small Business,0,Medium,2,1,0,Chat,1,0,0,5.6,8.5,0,0.2,4.4,83.4,-21.8,3,74,0
CUST-1370,57,Standard,North,Small Business,1,Low,0,0,2,Chat,0,0,1,65.4,96.9,1,0.0,3.5,113.9,-8.6,1,8,0
CUST-1371,29,Basic,West,Individual,2,Low,0,0,2,Call,0,0,0,11.3,26.2,0,0.0,2.5,96.7,-1.9,6,5,1
CUST-1372,69,Basic,West,Small Business,2,Medium,1,0,2,Ticket,0,0,1,1.5,41.0,0,0.0,5.0,124.4,-6.3,1,11,0
CUST-1373,47,Premium,South,Individual,3,Medium,0,0,4,Call,0,0,0,4.6,46.3,0,0.0,3.1,133.8,-12.7,0,14,0
CUST-1374,62,Basic,West,Enterprise,0,Low,0,2,0,Email,0,0,1,35.2,37.9,0,2.2,3.4,90.6,-14.3,1,50,0
