customer_id,tenure_months,plan_type,monthly_charges,total_charges,internet_service,payment_method,n_complaints_30d,severity,reopen_count,open_unresolved_count,n_contacts_30d,channel,n_repeat_contacts,escalation_count,first_contact_resolved,avg_resolution_hours,max_resolution_hours,sla_breached,pending_age_days,csat_score,days_since_last_complaint,churned
CUST-1170,52,Month-to-month,49.15,2550.9,DSL,Electronic check,0,Low,0,1,0,Ticket,1,0,1,24.1,26.4,0,5.3,3.6,155,1
CUST-1171,2,Month-to-month,34.7,62.25,DSL,Electronic check,2,High,1,0,3,Chat,0,0,1,54.0,60.7,1,0.0,2.2,15,1
CUST-1172,1,Month-to-month,80.0,80.0,Fiber optic,Electronic check,2,Medium,0,1,2,Chat,1,1,1,8.1,21.5,0,2.6,3.7,29,1
CUST-1173,2,Month-to-month,49.25,91.1,DSL,Electronic check,2,Medium,1,0,3,Email,0,0,1,2.6,53.5,0,0.0,3.7,2,1
CUST-1174,3,Month-to-month,75.1,270.7,Fiber optic,Credit card (automatic),5,Low,1,0,6,Ticket,0,0,1,8.4,18.6,0,0.0,1.8,22,1
CUST-1175,3,Month-to-month,50.15,168.15,DSL,Electronic check,2,Low,0,0,2,Call,1,0,1,4.7,14.3,0,0.0,4.5,1,1
CUST-1176,25,Month-to-month,79.85,2015.35,Fiber optic,Bank transfer (automatic),0,Low,0,0,0,Chat,0,0,1,6.7,15.2,0,0.0,2.8,49,1
CUST-1177,1,Month-to-month,19.55,19.55,No,Mailed check,2,Medium,2,0,3,Call,0,0,0,19.2,19.9,0,0.0,3.1,21,1
CUST-1178,4,Month-to-month,85.95,381.3,Fiber optic,Electronic check,3,Low,2,1,6,Chat,0,0,1,14.0,26.6,0,0.1,1.4,16,1
CUST-1179,3,Month-to-month,45.35,141.5,DSL,Electronic check,1,High,0,0,2,Ticket,1,0,1,91.1,131.0,1,0.0,3.6,18,1
CUST-1180,33,Month-to-month,94.5,3105.55,Fiber optic,Electronic check,0,Low,0,0,0,Chat,0,1,1,12.5,27.9,0,0.0,3.2,174,1
CUST-1181,30,Month-to-month,91.7,2758.15,Fiber optic,Credit card (automatic),1,Medium,0,0,1,Email,0,0,0,3.8,8.4,0,0.0,4.6,11,1
CUST-1182,45,Month-to-month,87.25,3941.7,Fiber optic,Electronic check,4,Low,0,2,4,Call,0,0,0,47.8,60.6,0,1.0,2.5,13,1
CUST-1183,10,Month-to-month,98.55,1008.55,Fiber optic,Electronic check,0,Medium,0,1,2,Chat,0,1,0,7.4,15.9,0,1.4,3.4,176,1
CUST-1184,20,Month-to-month,98.55,1842.8,Fiber optic,Electronic check,1,Low,0,1,1,Ticket,1,0,0,2.6,15.8,0,0.1,5.0,15,1
CUST-1185,15,Month-to-month,85.9,1269.55,Fiber optic,Bank transfer (automatic),0,Medium,0,0,1,Chat,0,0,1,24.7,96.7,0,0.0,4.2,96,1
CUST-1186,22,Month-to-month,89.25,1907.85,Fiber optic,Electronic check,1,Medium,0,2,3,Call,1,0,1,6.8,18.1,0,3.2,3.3,27,1
CUST-1187,3,Month-to-month,70.3,208.85,Fiber optic,Electronic check,1,Low,0,1,2,Ticket,1,0,0,0.4,0.6,0,1.0,2.4,1,1
CUST-1188,15,Month-to-month,93.35,1444.65,Fiber optic,Electronic check,0,Medium,0,0,1,Chat,0,0,1,25.1,28.6,0,0.0,3.8,68,1
CUST-1189,1,Month-to-month,19.9,19.9,No,Mailed check,1,Medium,0,0,2,Email,0,1,1,1.7,8.3,0,0.0,3.0,15,1
CUST-1190,5,Month-to-month,88.9,454.15,Fiber optic,Mailed check,1,High,1,0,2,Email,0,2,1,0.1,0.9,0,0.0,3.4,8,1
CUST-1191,33,One year,95.8,3036.75,Fiber optic,Electronic check,2,High,0,2,2,Email,0,0,1,26.4,33.8,0,9.0,3.5,6,1
CUST-1192,2,Month-to-month,82.0,184.65,Fiber optic,Electronic check,1,High,0,1,2,Ticket,0,0,1,13.9,21.1,0,0.2,5.0,17,1
CUST-1193,2,Month-to-month,45.35,89.5,DSL,Electronic check,2,Low,0,0,2,Chat,0,0,1,37.5,62.7,0,0.0,2.8,28,1
CUST-1194,1,Month-to-month,52.2,52.2,DSL,Electronic check,1,Low,1,0,1,Ticket,0,0,0,4.1,8.2,0,0.0,3.8,19,1
CUST-1195,46,One year,110.0,4874.8,Fiber optic,Electronic check,0,High,0,0,0,Email,0,0,0,16.4,22.7,0,0.0,2.8,34,1
CUST-1196,62,One year,96.75,6125.4,Fiber optic,Electronic check,0,Low,0,0,0,Ticket,0,2,0,2.8,6.1,0,0.0,4.7,94,1
CUST-1197,10,Month-to-month,98.5,1058.25,Fiber optic,Electronic check,1,Low,0,1,1,Chat,0,0,0,12.1,31.4,0,1.2,3.4,24,1
CUST-1198,6,Month-to-month,85.35,489.45,Fiber optic,Electronic check,0,Medium,0,0,0,Email,1,1,1,10.1,28.9,0,0.0,2.7,48,1
CUST-1199,40,Month-to-month,101.3,4113.1,Fiber optic,Electronic check,1,Low,0,1,1,Ticket,0,1,1,23.4,58.1,0,2.8,3.3,18,1
CUST-1200,1,Month-to-month,69.55,69.55,Fiber optic,Electronic check,1,Medium,0,0,1,Call,0,1,0,22.5,43.9,0,0.0,4.5,15,1
CUST-1201,58,One year,103.25,6017.65,Fiber optic,Bank transfer (automatic),0,Medium,1,0,0,Email,0,0,1,6.9,26.6,0,0.0,2.5,122,1
CUST-1202,70,Two year,104.0,7250.15,Fiber optic,Credit card (automatic),1,Medium,0,0,1,Call,0,0,0,1.2,4.4,0,0.0,4.5,16,1
CUST-1203,2,Month-to-month,86.2,178.7,Fiber optic,Mailed check,1,Low,0,1,1,Email,0,0,0,2.5,16.4,0,3.2,2.9,8,1
CUST-1204,21,Month-to-month,111.2,2317.1,Fiber optic,Electronic check,1,Low,1,1,2,Chat,0,0,1,56.1,56.7,1,8.9,3.8,17,1
CUST-1205,16,Month-to-month,89.45,1430.25,Fiber optic,Credit card (automatic),2,Low,0,0,3,Ticket,0,0,1,29.8,30.1,0,0.0,4.7,12,1
CUST-1206,7,Month-to-month,95.6,644.35,Fiber optic,Bank transfer (automatic),1,Low,0,0,1,Call,0,1,0,65.7,70.0,1,0.0,3.9,18,1
CUST-1207,60,One year,90.95,5453.4,Fiber optic,Electronic check,1,Low,1,1,1,Call,0,0,0,22.1,46.5,0,0.9,3.8,15,1
CUST-1208,50,One year,108.55,5610.7,Fiber optic,Electronic check,1,Low,1,0,1,Ticket,0,0,1,48.6,52.5,1,0.0,3.5,27,1
CUST-1209,4,Month-to-month,78.85,292.8,Fiber optic,Electronic check,3,Medium,1,1,3,Chat,0,2,0,34.1,65.8,0,0.4,2.1,13,1
CUST-1210,1,Month-to-month,44.4,44.4,DSL,Mailed check,2,Medium,1,0,2,Call,1,0,0,6.5,9.4,0,0.0,3.7,25,1
CUST-1211,55,One year,100.0,5509.3,Fiber optic,Electronic check,3,Medium,0,0,4,Ticket,0,0,1,31.9,32.4,0,0.0,3.6,27,1
CUST-1212,12,One year,19.8,229.6,No,Bank transfer (automatic),0,Medium,1,2,0,Call,0,0,0,21.6,32.4,0,12.5,3.6,159,1
CUST-1213,1,Month-to-month,89.9,89.9,Fiber optic,Electronic check,1,Low,1,0,2,Chat,0,1,0,4.3,24.7,0,0.0,2.0,17,1
CUST-1214,62,One year,100.15,6413.65,Fiber optic,Electronic check,1,Medium,1,0,1,Call,0,1,0,2.3,12.4,0,0.0,3.5,23,1
CUST-1215,1,Month-to-month,50.8,50.8,DSL,Electronic check,1,Medium,1,1,1,Call,0,1,1,10.5,19.0,0,3.9,3.1,15,1
CUST-1216,20,Month-to-month,73.65,1463.5,Fiber optic,Electronic check,0,Low,0,0,1,Chat,0,1,0,20.3,27.2,0,0.0,2.5,54,1
CUST-1217,3,Month-to-month,95.1,307.4,Fiber optic,Electronic check,1,Medium,1,1,2,Call,0,0,0,18.7,33.8,0,1.3,3.5,18,1
CUST-1218,22,Month-to-month,94.65,2104.55,Fiber optic,Credit card (automatic),0,Low,0,0,0,Ticket,3,1,0,15.1,55.5,0,0.0,2.9,156,1
CUST-1219,4,Month-to-month,80.6,319.15,Fiber optic,Mailed check,0,Low,0,2,0,Chat,1,1,1,15.0,19.5,0,3.4,3.7,165,1
CUST-1220,59,One year,85.55,5084.65,Fiber optic,Electronic check,1,High,0,0,3,Call,0,1,1,0.4,5.4,0,0.0,3.4,10,1
CUST-1221,60,Month-to-month,50.8,3027.4,DSL,Electronic check,0,High,0,0,0,Chat,0,0,1,0.5,1.3,0,0.0,3.2,89,1
CUST-1222,15,Month-to-month,105.1,1582.75,Fiber optic,Electronic check,2,Medium,0,0,2,Email,0,0,0,12.0,14.2,0,0.0,2.4,4,1
CUST-1223,10,Month-to-month,110.1,1043.3,Fiber optic,Electronic check,1,Medium,1,2,2,Ticket,2,0,0,16.7,25.6,0,2.6,5.0,13,1
CUST-1224,6,Month-to-month,83.9,497.55,Fiber optic,Electronic check,1,High,0,0,2,Call,0,0,1,25.9,30.4,0,0.0,4.6,24,1
CUST-1225,63,Month-to-month,100.55,6215.35,Fiber optic,Electronic check,0,High,1,0,0,Ticket,2,0,1,25.2,45.7,0,0.0,3.0,68,1
CUST-1226,50,Month-to-month,103.85,5017.9,Fiber optic,Bank transfer (automatic),1,Low,0,0,2,Call,0,0,1,96.8,108.5,1,0.0,3.7,2,1
CUST-1227,1,Month-to-month,24.6,24.6,DSL,Electronic check,2,Medium,1,0,2,Email,0,0,0,11.4,27.2,0,0.0,3.8,21,1
CUST-1228,12,Month-to-month,98.9,1120.95,Fiber optic,Bank transfer (automatic),1,Low,1,0,2,Email,0,1,0,3.1,10.1,0,0.0,4.1,3,1
CUST-1229,9,Month-to-month,98.3,923.5,Fiber optic,Credit card (automatic),0,Low,0,0,1,Ticket,0,0,0,8.2,9.5,0,0.0,4.1,51,1
CUST-1230,17,Month-to-month,93.85,1625.65,Fiber optic,Electronic check,3,Low,0,0,3,Ticket,0,0,0,33.5,43.4,0,0.0,3.5,8,1
CUST-1231,9,Month-to-month,100.5,918.6,Fiber optic,Electronic check,3,Medium,1,0,5,Chat,1,0,0,6.4,10.0,0,0.0,4.2,24,1
CUST-1232,10,Month-to-month,72.85,688.65,Fiber optic,Electronic check,2,Medium,0,0,2,Call,0,0,1,39.1,48.0,0,0.0,1.8,6,1
CUST-1233,1,Month-to-month,73.55,73.55,Fiber optic,Electronic check,0,High,1,0,0,Call,0,1,0,37.7,39.1,0,0.0,3.5,61,1
CUST-1234,3,Month-to-month,79.4,205.05,Fiber optic,Electronic check,4,Low,0,0,5,Ticket,0,0,1,14.6,32.7,0,0.0,4.5,26,1
CUST-1235,13,Month-to-month,81.15,952.3,Fiber optic,Electronic check,0,Medium,4,0,1,Chat,0,0,1,30.1,36.2,0,0.0,2.7,138,1
CUST-1236,4,Month-to-month,84.6,360.1,Fiber optic,Electronic check,0,Low,1,0,0,Email,0,0,1,37.2,50.3,0,0.0,3.9,167,1
CUST-1237,6,Month-to-month,79.05,434.5,Fiber optic,Electronic check,1,Low,2,1,1,Call,0,1,0,29.8,37.9,0,5.1,2.3,16,1
CUST-1238,3,Month-to-month,74.4,215.8,Fiber optic,Bank transfer (automatic),3,High,0,2,3,Email,0,0,1,8.6,16.2,0,0.0,3.4,12,1
CUST-1239,35,Month-to-month,99.05,3395.8,Fiber optic,Electronic check,0,Low,0,0,2,Chat,0,0,0,4.3,10.1,0,0.0,2.4,101,1
CUST-1240,2,Month-to-month,44.95,85.15,DSL,Mailed check,0,Medium,2,0,0,Call,0,0,1,2.9,10.8,0,0.0,3.2,54,1
CUST-1241,1,Month-to-month,44.7,44.7,DSL,Credit card (automatic),1,Low,0,0,2,Chat,0,1,1,76.1,87.5,1,0.0,3.1,4,1
CUST-1242,1,Month-to-month,45.7,45.7,DSL,Mailed check,0,Low,1,0,0,Chat,0,0,0,2.3,5.3,0,0.0,4.5,69,1
CUST-1243,8,Month-to-month,100.3,832.35,Fiber optic,Credit card (automatic),1,Medium,0,1,1,Call,0,0,0,13.4,28.4,0,0.0,3.1,12,1
CUST-1244,7,Month-to-month,19.25,112.3,No,Electronic check,2,Low,0,2,2,Email,1,0,1,2.5,10.4,0,6.3,3.6,18,1
CUST-1245,2,Month-to-month,96.0,174.8,Fiber optic,Electronic check,2,Low,2,0,3,Email,1,0,1,36.4,47.9,0,0.0,3.2,29,1
CUST-1246,1,Month-to-month,90.55,90.55,Fiber optic,Electronic check,2,Low,0,0,3,Chat,0,0,0,18.5,26.2,0,0.0,4.9,15,1
CUST-1247,44,Month-to-month,30.35,1359.7,DSL,Electronic check,2,Medium,0,0,3,Ticket,0,0,1,4.4,6.6,0,0.0,2.1,26,1
CUST-1248,71,Two year,108.05,7532.15,Fiber optic,Electronic check,0,High,1,0,0,Chat,0,0,0,73.9,78.6,1,0.0,2.0,128,1
CUST-1249,1,Month-to-month,69.9,69.9,Fiber optic,Electronic check,1,Medium,0,1,1,Email,0,0,0,43.4,48.4,0,1.1,3.2,25,1
CUST-1250,62,One year,103.75,6383.35,Fiber optic,Electronic check,0,High,0,0,1,Chat,0,0,1,3.1,9.4,0,0.0,5.0,133,1
CUST-1251,1,Month-to-month,86.6,86.6,Fiber optic,Electronic check,2,Medium,1,1,4,Chat,0,2,0,38.6,43.2,0,0.0,2.7,28,1
CUST-1252,33,Month-to-month,80.6,2656.5,Fiber optic,Bank transfer (automatic),2,High,0,0,3,Call,0,0,1,42.8,56.3,0,0.0,4.4,4,1
CUST-1253,35,Month-to-month,85.3,2917.5,Fiber optic,Credit card (automatic),2,Medium,2,0,4,Chat,1,0,1,34.0,95.8,0,0.0,3.5,10,1
CUST-1254,34,Month-to-month,70.0,2416.1,Fiber optic,Credit card (automatic),1,Medium,0,0,1,Ticket,0,0,0,9.9,24.6,0,0.0,4.2,20,1
CUST-1255,4,Month-to-month,94.3,424.45,Fiber optic,Electronic check,3,Low,0,2,4,Ticket,1,0,1,6.8,45.1,0,0.7,4.9,4,1
CUST-1256,7,Month-to-month,95.35,660.9,Fiber optic,Electronic check,2,Medium,0,0,2,Ticket,0,0,1,17.1,33.2,0,0.0,4.2,14,1
CUST-1257,27,Month-to-month,75.5,1893.95,Fiber optic,Electronic check,2,Low,0,0,2,Ticket,0,1,1,14.8,25.4,0,0.0,4.9,22,1
CUST-1258,18,Month-to-month,90.1,1612.75,Fiber optic,Electronic check,2,Low,0,1,3,Chat,0,0,0,20.2,34.8,0,0.0,5.0,4,1
CUST-1259,2,Month-to-month,68.95,119.75,Fiber optic,Electronic check,1,High,0,0,2,Ticket,0,0,1,12.4,32.8,0,0.0,3.6,13,1
CUST-1260,32,Month-to-month,99.55,3204.65,Fiber optic,Credit card (automatic),2,Low,1,0,3,Ticket,0,0,1,5.4,27.0,0,0.0,3.4,9,1
CUST-1261,18,Month-to-month,57.45,990.85,DSL,Electronic check,1,High,0,1,2,Call,0,0,1,19.4,21.1,0,0.3,4.6,29,1
CUST-1262,12,One year,53.65,696.35,DSL,Credit card (automatic),1,Medium,0,1,2,Email,0,0,1,17.7,29.5,0,0.3,2.7,6,1
CUST-1263,8,Month-to-month,100.6,819.4,Fiber optic,Electronic check,1,Low,0,0,2,Call,1,0,1,55.0,57.1,1,0.0,3.5,26,1
CUST-1264,26,Month-to-month,83.75,2070.6,Fiber optic,Electronic check,0,Medium,0,0,0,Ticket,0,1,1,23.2,38.9,0,0.0,4.8,105,1
CUST-1265,3,Month-to-month,88.3,273.75,Fiber optic,Mailed check,0,Medium,1,0,0,Email,0,0,0,33.8,33.8,0,0.0,5.0,30,1
CUST-1266,8,Month-to-month,92.1,729.95,Fiber optic,Electronic check,0,Low,1,1,2,Call,0,0,0,12.8,25.1,0,3.6,4.9,101,1
CUST-1267,38,Month-to-month,79.45,3013.05,Fiber optic,Electronic check,2,Medium,0,0,4,Chat,0,0,1,39.8,40.4,0,0.0,3.5,2,1
CUST-1268,14,Month-to-month,90.45,1266.1,Fiber optic,Credit card (automatic),3,Medium,0,0,3,Email,0,0,1,8.5,36.3,0,0.0,3.9,20,1
CUST-1269,32,Month-to-month,69.75,2347.9,Fiber optic,Bank transfer (automatic),1,Low,0,1,1,Call,2,0,0,87.7,104.0,1,1.6,3.1,3,1
CUST-1270,1,Month-to-month,19.65,19.65,No,Mailed check,2,Low,2,0,2,Call,0,0,0,38.9,69.3,0,0.0,4.0,8,1
CUST-1271,12,Month-to-month,43.65,526.95,DSL,Electronic check,1,Low,0,0,2,Ticket,1,0,0,0.1,8.1,0,0.0,2.6,19,1
CUST-1272,5,Month-to-month,39.5,210.75,DSL,Electronic check,2,Low,0,0,2,Email,0,0,1,39.2,39.2,0,0.0,5.0,11,1
CUST-1273,40,Month-to-month,97.1,3706.95,Fiber optic,Bank transfer (automatic),1,Low,1,1,3,Ticket,0,0,1,17.8,50.4,0,2.5,4.8,13,1
CUST-1274,5,Month-to-month,80.0,412.5,Fiber optic,Electronic check,3,Medium,1,1,3,Email,0,0,0,20.0,23.7,0,0.5,3.7,16,1
CUST-1275,10,Month-to-month,84.7,832.05,Fiber optic,Mailed check,0,Low,1,1,1,Ticket,0,0,0,147.1,152.0,1,3.0,3.4,101,1
CUST-1276,2,Month-to-month,89.55,185.55,Fiber optic,Bank transfer (automatic),0,High,0,0,1,Email,0,0,0,29.1,38.8,0,0.0,4.9,164,1
CUST-1277,23,Month-to-month,90.6,1943.2,Fiber optic,Electronic check,0,Low,0,0,1,Email,1,2,1,3.2,6.1,0,0.0,2.4,117,1
CUST-1278,23,Month-to-month,90.05,2169.8,Fiber optic,Bank transfer (automatic),1,Low,0,2,2,Call,0,0,1,32.3,70.8,0,3.5,2.6,5,1
CUST-1279,49,Month-to-month,99.05,4853.75,Fiber optic,Bank transfer (automatic),2,Medium,0,3,3,Ticket,0,0,1,5.1,6.8,0,21.4,2.5,15,1
CUST-1280,2,Month-to-month,69.75,144.55,Fiber optic,Bank transfer (automatic),0,High,0,2,1,Email,1,0,0,62.8,67.7,1,2.7,5.0,174,1
CUST-1281,2,Month-to-month,49.05,91.1,DSL,Credit card (automatic),0,Medium,0,1,0,Email,0,0,0,7.0,46.2,0,1.3,2.6,41,1
CUST-1282,7,Month-to-month,98.05,713.0,Fiber optic,Bank transfer (automatic),1,Low,0,0,2,Email,0,0,0,14.2,71.3,0,0.0,2.6,13,1
CUST-1283,41,Month-to-month,114.5,4527.45,Fiber optic,Bank transfer (automatic),0,High,0,1,0,Chat,1,0,1,38.5,50.9,0,5.0,5.0,159,1
CUST-1284,2,Month-to-month,80.95,171.15,Fiber optic,Electronic check,2,Low,0,1,2,Email,0,0,0,76.6,95.0,1,1.0,2.7,3,1
CUST-1285,13,Month-to-month,74.3,940.35,Fiber optic,Electronic check,1,Low,0,0,1,Chat,0,0,0,3.9,14.3,0,0.0,3.5,16,1
CUST-1286,11,Month-to-month,89.7,1047.7,Fiber optic,Bank transfer (automatic),2,Low,0,0,2,Email,0,0,1,1.6,9.1,0,0.0,4.4,10,1
CUST-1287,17,Month-to-month,100.45,1622.45,Fiber optic,Credit card (automatic),2,Medium,0,0,2,Email,0,1,1,35.9,41.0,0,0.0,2.6,29,1
CUST-1288,25,One year,90.4,2178.6,Fiber optic,Electronic check,1,Low,1,1,2,Call,2,0,0,45.7,48.9,0,5.4,4.3,10,1
CUST-1289,3,Month-to-month,56.15,168.15,DSL,Mailed check,1,Medium,1,0,1,Call,0,0,0,21.2,24.9,0,0.0,3.4,8,1
CUST-1290,4,Month-to-month,94.4,387.2,Fiber optic,Bank transfer (automatic),1,Medium,2,0,1,Call,1,0,0,4.3,12.3,0,0.0,1.3,9,1
CUST-1291,37,Month-to-month,78.95,2839.65,Fiber optic,Credit card (automatic),1,High,1,1,2,Call,0,0,1,3.9,38.4,0,0.1,3.5,22,1
CUST-1292,19,One year,44.85,893.55,DSL,Credit card (automatic),0,Low,0,1,0,Ticket,1,1,1,14.2,38.7,0,0.2,5.0,139,1
CUST-1293,39,Month-to-month,105.65,4284.8,Fiber optic,Electronic check,3,Low,0,0,3,Email,0,1,1,5.0,9.7,0,0.0,2.0,25,1
CUST-1294,7,Month-to-month,74.65,544.55,Fiber optic,Mailed check,0,Low,0,1,0,Chat,1,0,1,9.8,46.3,0,0.1,5.0,134,1
CUST-1295,14,Month-to-month,64.7,941.0,DSL,Bank transfer (automatic),2,Low,0,0,2,Email,2,0,1,36.4,38.4,0,0.0,3.6,26,1
CUST-1296,11,Month-to-month,104.05,1133.65,Fiber optic,Bank transfer (automatic),1,Medium,0,1,2,Email,0,0,1,2.6,12.0,0,1.1,3.0,25,1
CUST-1297,1,Month-to-month,35.55,35.55,DSL,Electronic check,5,Medium,0,1,7,Email,2,0,0,8.3,22.4,0,1.1,2.8,7,1
CUST-1298,2,Month-to-month,95.15,196.9,Fiber optic,Electronic check,1,Medium,0,0,1,Call,0,1,1,11.6,45.7,0,0.0,5.0,3,1
CUST-1299,13,Month-to-month,96.65,1162.85,Fiber optic,Mailed check,2,Medium,0,0,2,Email,0,0,1,5.9,9.2,0,0.0,2.4,21,1
CUST-1300,3,Month-to-month,80.4,224.05,Fiber optic,Electronic check,1,High,0,0,1,Email,0,0,0,28.3,32.8,0,0.0,3.8,13,1
CUST-1301,1,Month-to-month,31.35,31.35,DSL,Mailed check,1,Low,1,2,1,Ticket,0,0,1,14.6,16.0,0,1.6,3.2,3,1
CUST-1302,12,Month-to-month,89.75,1052.4,Fiber optic,Bank transfer (automatic),1,High,0,0,2,Ticket,0,0,0,67.4,72.3,1,0.0,3.8,1,1
CUST-1303,60,One year,94.4,5610.25,Fiber optic,Electronic check,1,Low,0,0,2,Chat,0,1,0,9.6,31.4,0,0.0,4.0,18,1
CUST-1304,1,Month-to-month,19.85,19.85,No,Electronic check,1,Medium,1,1,2,Ticket,0,0,1,59.7,66.2,1,4.1,3.4,16,1
CUST-1305,6,Month-to-month,109.9,669.45,Fiber optic,Credit card (automatic),0,Medium,1,3,1,Call,1,0,1,19.3,73.2,0,12.0,4.1,90,1
CUST-1306,15,Month-to-month,101.35,1553.95,Fiber optic,Electronic check,1,Medium,0,2,1,Ticket,0,0,0,17.8,23.9,0,2.1,3.4,15,1
CUST-1307,21,Month-to-month,60.05,1236.15,DSL,Bank transfer (automatic),1,Low,2,0,1,Chat,1,0,1,6.2,21.3,0,0.0,3.3,25,1
CUST-1308,1,Month-to-month,60.15,60.15,DSL,Electronic check,1,Medium,0,2,1,Chat,0,0,1,67.9,74.0,1,1.6,3.7,8,1
CUST-1309,7,Month-to-month,90.45,593.45,Fiber optic,Electronic check,1,High,1,0,1,Ticket,0,0,0,8.8,12.1,0,0.0,3.7,28,1
CUST-1310,53,One year,94.25,4867.95,Fiber optic,Bank transfer (automatic),1,Medium,0,0,1,Email,1,0,1,18.2,20.5,0,0.0,3.5,1,1
CUST-1311,1,Month-to-month,74.9,74.9,Fiber optic,Electronic check,2,Medium,0,2,2,Chat,0,0,1,64.5,66.8,1,8.5,4.1,17,1
CUST-1312,1,Month-to-month,80.25,80.25,Fiber optic,Electronic check,0,Low,0,0,0,Ticket,1,0,1,43.7,56.2,0,0.0,4.6,106,1
CUST-1313,17,Month-to-month,69.0,1149.65,Fiber optic,Electronic check,1,Low,1,3,2,Ticket,0,0,1,8.5,9.4,0,1.5,4.6,19,1
CUST-1314,11,Month-to-month,66.35,740.8,DSL,Electronic check,0,High,1,0,1,Ticket,0,0,0,37.6,49.8,0,0.0,2.9,46,1
CUST-1315,19,Month-to-month,86.0,1532.45,Fiber optic,Bank transfer (automatic),0,Medium,0,1,1,Chat,0,0,1,26.3,32.7,0,2.6,3.8,57,1
CUST-1316,3,Month-to-month,80.3,250.05,Fiber optic,Electronic check,2,Medium,1,1,3,Email,1,1,0,0.8,13.8,0,3.0,1.9,17,1
CUST-1317,24,Month-to-month,90.55,2282.55,Fiber optic,Credit card (automatic),0,Low,2,2,0,Call,1,0,0,15.6,15.9,0,8.0,3.5,114,1
CUST-1318,2,Month-to-month,75.9,143.35,Fiber optic,Electronic check,3,Low,2,0,5,Ticket,1,1,0,12.6,14.4,0,0.0,3.1,10,1
CUST-1319,1,Month-to-month,45.85,45.85,DSL,Mailed check,0,Low,0,0,1,Email,0,0,1,24.7,49.5,0,0.0,3.9,79,1
CUST-1320,16,Month-to-month,49.95,810.2,DSL,Electronic check,0,Low,0,3,0,Call,1,1,1,27.9,140.0,0,4.0,4.1,113,1
CUST-1321,34,Month-to-month,78.3,2564.3,Fiber optic,Electronic check,1,Low,0,0,2,Ticket,0,0,1,28.0,50.2,0,0.0,3.3,13,1
CUST-1322,3,Month-to-month,76.95,228.4,Fiber optic,Electronic check,0,Low,1,0,0,Chat,0,0,0,14.2,15.8,0,0.0,3.5,145,1
CUST-1323,16,Month-to-month,96.15,1529.2,Fiber optic,Electronic check,0,Medium,0,0,0,Call,1,0,0,67.7,70.4,1,0.0,3.1,114,1
CUST-1324,1,Month-to-month,45.3,45.3,DSL,Electronic check,2,Medium,0,1,2,Email,1,0,0,1.7,4.0,0,0.2,2.3,25,1
CUST-1325,15,Month-to-month,19.4,289.3,No,Bank transfer (automatic),1,Low,0,0,1,Call,1,0,0,24.1,48.3,0,0.0,4.0,12,1
CUST-1326,11,Month-to-month,90.15,987.95,Fiber optic,Electronic check,0,Medium,1,1,0,Email,0,0,0,13.3,34.4,0,1.8,4.5,127,1
CUST-1327,1,Month-to-month,45.05,45.05,DSL,Mailed check,1,High,0,0,2,Email,1,0,1,6.1,12.4,0,0.0,2.4,16,1
CUST-1328,1,Month-to-month,75.8,75.8,Fiber optic,Electronic check,1,Low,2,0,1,Email,0,0,1,3.4,5.0,0,0.0,2.6,14,1
CUST-1329,7,Month-to-month,79.3,523.15,Fiber optic,Electronic check,1,High,0,0,2,Ticket,0,0,0,14.3,40.6,0,0.0,3.3,5,1
CUST-1330,2,Month-to-month,30.9,59.05,DSL,Electronic check,1,High,0,1,1,Call,0,1,1,8.4,18.8,0,0.7,3.4,12,1
CUST-1331,46,One year,95.25,4424.2,Fiber optic,Credit card (automatic),1,Low,1,0,3,Chat,0,0,1,5.7,51.0,0,0.0,3.6,18,1
CUST-1332,68,Month-to-month,89.6,6127.6,Fiber optic,Bank transfer (automatic),1,Low,0,2,3,Ticket,0,1,0,0.9,4.8,0,4.7,4.7,23,1
CUST-1333,59,One year,110.15,6448.05,Fiber optic,Electronic check,0,Low,1,0,0,Chat,0,0,0,8.6,9.1,0,0.0,2.9,85,1
CUST-1334,7,Month-to-month,89.5,676.7,Fiber optic,Electronic check,1,Medium,0,0,1,Chat,1,0,1,61.8,110.2,1,0.0,4.8,4,1
CUST-1335,8,Month-to-month,75.0,632.95,Fiber optic,Electronic check,3,Low,0,0,3,Call,1,1,0,17.8,23.0,0,0.0,1.9,8,1
CUST-1336,6,Month-to-month,44.75,270.95,DSL,Electronic check,2,Low,0,0,2,Ticket,2,0,1,6.4,13.5,0,0.0,3.3,23,1
CUST-1337,11,Month-to-month,44.05,483.7,DSL,Electronic check,0,Medium,0,1,1,Call,0,0,1,85.5,86.6,1,1.8,3.7,123,1
CUST-1338,15,Month-to-month,85.6,1345.55,Fiber optic,Bank transfer (automatic),3,Low,1,0,3,Ticket,1,0,1,24.2,35.0,0,0.0,4.6,20,1
CUST-1339,70,One year,115.55,8127.6,Fiber optic,Credit card (automatic),0,High,1,1,0,Ticket,0,0,0,16.3,19.9,0,5.7,3.3,171,1
CUST-1340,16,Month-to-month,86.6,1281.0,Fiber optic,Electronic check,2,Low,1,0,2,Call,0,0,0,62.3,76.1,1,0.0,3.3,15,1
CUST-1341,18,Month-to-month,85.2,1553.9,Fiber optic,Electronic check,0,High,0,0,1,Ticket,1,0,1,34.9,52.1,0,0.0,5.0,89,1
